usgs,site_no,date,tidal_high,tidal_low,precipitation_inches,lat,long
USGS,204300267,2017-08-21,,,,36.679805555555554,-75.984
USGS,204300267,2017-06-20,,,,36.679805555555554,-75.984
USGS,204300267,2017-06-16,,,,36.679805555555554,-75.984
USGS,204300267,2017-03-01,,,,36.679805555555554,-75.984
USGS,204300267,2017-03-02,,,,36.679805555555554,-75.984
USGS,204300267,2019-03-15,,,,36.679805555555554,-75.984
USGS,204300267,2017-06-19,,,,36.679805555555554,-75.984
USGS,204300267,2017-01-13,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-27,,,,36.679805555555554,-75.984
USGS,204300267,2016-06-14,,,,36.679805555555554,-75.984
USGS,204300267,2017-06-24,,,,36.679805555555554,-75.984
USGS,204300267,2017-09-01,,,,36.679805555555554,-75.984
USGS,204300267,2017-05-18,,,,36.679805555555554,-75.984
USGS,204300267,2018-11-04,,,,36.679805555555554,-75.984
USGS,204300267,2017-03-08,,,,36.679805555555554,-75.984
USGS,204300267,2017-07-10,,,,36.679805555555554,-75.984
USGS,204300267,2018-11-14,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-26,,,,36.679805555555554,-75.984
USGS,204300267,2017-07-11,,,,36.679805555555554,-75.984
USGS,204300267,2017-09-04,,,,36.679805555555554,-75.984
USGS,204300267,2016-12-07,,,,36.679805555555554,-75.984
USGS,204300267,2018-09-22,,,,36.679805555555554,-75.984
USGS,204300267,2017-05-17,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-24,,,,36.679805555555554,-75.984
USGS,204300267,2017-02-28,,,,36.679805555555554,-75.984
USGS,204300267,2016-12-08,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-16,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-29,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-17,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-20,,,,36.679805555555554,-75.984
USGS,204300267,2017-06-21,,,,36.679805555555554,-75.984
USGS,204300267,2017-07-14,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-31,,,,36.679805555555554,-75.984
USGS,204300267,2017-06-26,,,,36.679805555555554,-75.984
USGS,204300267,2017-06-22,,,,36.679805555555554,-75.984
USGS,204300267,2017-07-12,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-18,,,,36.679805555555554,-75.984
USGS,204300267,2017-06-17,,,,36.679805555555554,-75.984
USGS,204300267,2018-09-26,,,,36.679805555555554,-75.984
USGS,204300267,2017-06-23,,,,36.679805555555554,-75.984
USGS,204300267,2017-08-25,,,,36.679805555555554,-75.984
USGS,204300267,2017-09-02,,,,36.679805555555554,-75.984
USGS,204300267,2017-09-05,,,,36.679805555555554,-75.984
USGS,204300267,2017-03-17,,,,36.679805555555554,-75.984
USGS,204291317,2016-06-09,1.77,-1.31,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-17,0.47,-1.82,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-24,1.11,-0.91,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-26,1.27,-1.3,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-21,1.11,-1.55,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-22,0.76,-1.51,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-03,2.26,-1.01,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-13,1.52,-0.49,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-25,1.51,-1.14,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-02,2.19,-1.16,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-16,1.78,-0.82,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-15,1.38,-1.01,,36.84330555555556,-76.124472222222209
USGS,204291317,2018-09-22,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-21,1.75,-1.22,,36.84330555555556,-76.124472222222209
USGS,204291317,2017-08-15,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2017-08-17,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-14,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-10,1.1,-1.2,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-19,1.34,-1.17,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-12,0.97,-1.2,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-07,1.34,-1.27,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-31,1.45,-1.1,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-20,1.2,-1.23,,36.84330555555556,-76.124472222222209
USGS,204291317,2019-03-15,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-22,1.92,-0.68,,36.84330555555556,-76.124472222222209
USGS,204291317,2017-08-16,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-19,1.35,-0.89,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-01,1.57,-1.28,,36.84330555555556,-76.124472222222209
USGS,204291317,2018-09-21,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-15,1.32,-0.85,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-30,1.53,-1.19,,36.84330555555556,-76.124472222222209
USGS,204291317,2018-11-14,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-16,0.57,-1.46,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-06,1.85,-1.26,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-11,0.91,-1.53,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-20,1.25,-1.42,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-04,2.22,-1.11,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-17,2.51,-0.32,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-08,2.01,-0.85,,36.84330555555556,-76.124472222222209
USGS,204291317,2018-09-09,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-29,1.02,-1.29,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-18,1.67,-0.46,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-28,0.9,-1.25,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-27,0.81,-1.45,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-06-05,2.15,-1.3,,36.84330555555556,-76.124472222222209
USGS,204291317,2018-11-04,,,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-18,1.15,-1.36,,36.84330555555556,-76.124472222222209
USGS,204291317,2016-05-23,1.93,-0.59,,36.84330555555556,-76.124472222222209
USGS,204293125,2018-01-27,0.35,-1.88,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-09-12,2.47,-0.43,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-11-24,1.26,-0.83,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-03-09,1.52,-0.98,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-01-26,0.77,-1.63,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-11-28,2.17,-1.14,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-04-13,0.11,-2.03,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-30,1.25,-0.85,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-26,1.62,-1.41,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-11-07,2.13,-0.92,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-26,2.41,-0.3,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-01-28,0.34,-2.14,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-01-09,1.46,-1.51,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-06-19,1.34,-1.13,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-08,1.78,-1.24,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-17,1.85,-1.4,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-03,3.19,-0.14,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-04-20,1.23,-0.81,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-14,1.99,-0.38,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-01,1.73,-0.69,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-22,2.99,-0.3,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-19,0.49,-1.1,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-12-16,1.09,-1.92,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-02-28,1.23,-1.65,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-06,2.41,-0.31,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-14,1.03,-1.11,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-01,1.21,-1.72,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-05-22,1.39,-1.07,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-16,1.46,-0.57,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-30,1.41,-1.06,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-05-24,1.41,-0.91,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-21,1.67,-0.7,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-09-04,1.51,-0.77,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-10-03,2.17,-0.35,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-07,1.4,-1.4,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-11,0.98,-1.35,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-13,0.66,-1.37,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-03,1.38,-1.02,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-07-23,1.02,-1.65,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-02-15,0.6,-1.49,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-21,1.43,-1.23,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-14,1.42,-1.19,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-08-06,1.39,-1.0,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-25,1.85,-1.37,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-06-26,1.72,-0.85,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-11-18,1.07,-1.54,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-07,2.24,-0.14,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-12-03,2.35,-1.15,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-29,2.65,-0.58,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-08-01,1.47,-0.68,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-08-01,1.84,-1.29,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-03,2.08,-0.51,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-16,0.8,-1.85,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-04-14,0.29,-2.2,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-05,2.46,-0.49,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-10-15,2.1,-0.93,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-07-27,1.58,-1.11,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-03-05,0.54,-1.95,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-07-16,1.42,-1.23,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-08-25,1.19,-1.41,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-05-12,1.21,-1.42,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-05-28,0.9,-1.23,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-26,1.6,-0.91,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-04-29,0.8,-1.75,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-03-29,0.94,-1.14,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-10-30,1.22,-1.44,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-12-28,0.98,-1.7,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-09-17,2.36,-0.67,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-19,1.09,-1.11,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-01-06,1.93,-0.87,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-08,2.78,0.17,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-05,0.37,-1.78,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-01,1.17,-1.4,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-06-19,1.48,-1.11,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-08-22,1.38,-1.38,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-21,0.98,-0.84,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-05,2.86,0.35,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-08-13,1.84,-0.78,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-07-27,1.84,-0.88,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-15,1.56,-0.59,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-01-21,2.25,-1.15,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-04-16,0.71,-1.53,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-08-14,0.96,-1.51,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-10-26,1.09,-1.07,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-23,1.45,-0.99,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-12-28,0.95,-1.25,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-18,1.03,-1.2,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-05,1.38,-1.39,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-11-22,2.02,-0.64,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-02-15,0.55,-1.81,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-01-15,1.49,-1.47,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-12-10,1.68,-1.1,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-05-27,0.81,-1.46,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-02-07,1.45,-1.11,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-04-29,1.88,-0.9,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-04,1.04,-1.27,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-22,-0.16,-2.09,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-08-26,1.1,-1.5,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-09-09,1.75,-1.22,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-04-20,1.44,-0.93,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-01-20,0.69,-1.49,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-07-26,1.31,-1.07,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-08-05,1.92,-0.78,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-02-05,1.04,-1.44,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-03-16,-0.07,-2.46,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-07-18,1.06,-1.5,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-12-02,1.38,-1.31,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-05-04,0.36,-1.93,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-02-01,0.88,-2.03,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-07-14,1.83,-1.34,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-03-16,1.05,-1.46,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-07-03,1.32,-0.91,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-09-12,1.8,-0.77,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-04,1.68,-0.88,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-05-15,1.37,-0.76,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-03-17,-0.16,-2.31,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-01-31,1.22,-1.46,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-08-24,1.42,-1.21,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-01-09,1.92,-0.49,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-07-12,1.22,-0.82,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-07-25,2.1,-0.77,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-07-11,1.24,-1.17,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-06-08,1.48,-0.74,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-02-08,1.44,-0.8,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-06-25,1.66,-0.72,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-12,1.49,-0.76,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-08-30,1.68,-1.18,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-30,1.05,-1.59,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-14,1.99,-0.26,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-08-02,1.4,-0.71,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-06-05,1.97,-0.11,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-09-30,1.88,0.17,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-06-16,1.74,-1.19,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-07-01,1.26,-1.04,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-02-27,1.57,-1.23,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-09-30,2.06,-0.57,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-29,1.34,-1.05,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-07-20,1.41,-1.46,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-17,2.26,-0.52,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-01-25,0.56,-1.72,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-06-13,1.58,-0.41,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-03-06,2.11,-0.8,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-28,0.86,-1.88,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-27,0.9,-1.13,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-05-09,2.23,-1.26,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-10-20,1.92,-1.05,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-01-10,-0.17,-1.85,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-01-19,2.0,-0.84,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-06,2.09,-0.81,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-23,1.01,-1.39,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-23,1.68,-1.57,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-12-19,1.06,-1.47,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-12-17,0.2,-2.24,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-23,0.31,-1.61,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-05-11,1.18,-1.1,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-04,1.96,-0.63,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-14,1.96,-0.46,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-16,2.39,-0.53,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-06-04,2.56,0.13,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-22,1.77,-1.58,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-02,1.47,-0.82,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-09-07,1.81,-1.16,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-17,2.12,-0.15,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-08-01,1.03,-1.12,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-08-31,1.63,-1.06,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-25,1.96,-1.33,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-03-09,0.51,-1.92,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-16,1.96,-0.87,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-11-30,1.31,-1.36,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-07-22,0.87,-1.57,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-01-08,2.09,-0.58,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-10,1.02,-1.05,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-10,2.2,-0.86,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-09-26,2.44,-0.33,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-06-01,1.65,-0.79,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-20,1.78,-1.39,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-11-11,1.91,-1.04,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-04,3.42,0.36,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-19,1.96,-0.95,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-03-24,0.15,-2.08,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-12,1.54,-0.71,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-27,2.14,-0.47,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-09-11,2.0,-0.81,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-07-16,1.5,-0.79,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-07-06,1.32,-1.36,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-03-19,1.56,-1.3,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-10-19,1.94,-1.33,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-01-31,2.31,-1.19,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-05-16,0.59,-1.38,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-07-29,1.45,-0.92,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-09-16,1.94,-0.83,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-02-14,1.31,-1.8,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-04-13,1.19,-1.36,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-04-18,1.7,-1.44,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-05-13,1.91,-1.18,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-08-26,1.67,-0.78,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-12-22,0.64,-1.42,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-20,0.77,-1.06,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-04-25,1.61,-0.96,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-12-27,0.81,-1.68,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-09,2.18,-0.84,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-10-12,1.97,-0.58,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-04-06,0.25,-1.91,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-04-22,0.86,-1.55,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-09-29,2.25,-0.39,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-05-08,1.46,-0.99,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-05-19,1.34,-0.9,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-02,1.68,-0.8,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-01-26,1.37,-1.12,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-10-17,2.13,-1.18,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-03,1.22,-1.43,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-12-11,2.14,-0.35,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-10-28,0.92,-1.08,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-05-25,1.43,-1.12,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-07-11,1.42,-0.71,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-12-15,1.09,-1.57,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-04-26,1.21,-1.3,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-08-28,1.18,-1.13,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-11-12,2.06,-1.0,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-06-22,0.77,-1.47,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-24,2.14,-0.79,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-25,2.01,-0.83,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-02-06,1.39,-1.01,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-02-10,1.39,-1.68,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-12-01,1.39,-1.43,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-10-01,1.78,-0.65,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-06-27,1.6,-1.1,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-07-22,1.79,-0.7,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-08-16,1.37,-1.18,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-03-13,2.71,0.22,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-10-13,1.89,-0.75,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2019-01-25,1.28,-1.56,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2018-05-05,0.33,-1.55,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-07-20,1.4,-1.4,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2017-12-29,0.3,-2.03,0.0,36.841138888888892,-76.057138888888886
USGS,204293125,2016-09-15,2.5,-1.21,0.0,36.841138888888892,-76.057138888888886
